"Date","Price","Open","High","Low","Vol.","Change %"
"04/25/2011","100.54","100.24","102.06","100.20","260.68K","0.23%"
"04/21/2011","100.31","100.57","100.57","99.83","150.61K","0.22%"
"04/20/2011","100.09","100.01","100.57","99.87","49.93K","0.26%"
"04/19/2011","99.83","101.32","101.32","99.83","103.63K","-2.12%"
"04/18/2011","101.99","99.83","102.03","99.83","19.33K","0.62%"
"04/12/2011","101.36","101.32","101.69","100.61","2.78M","0.53%"
"04/11/2011","100.83","100.57","102.06","100.57","2.71M","0.14%"
"04/08/2011","100.69","100.57","100.95","100.57","399.74K","-0.11%"
"04/07/2011","100.80","100.57","100.95","100.57","187.12K","0.23%"
"04/06/2011","100.57","100.57","100.57","99.46","436.52K","0.63%"
"04/05/2011","99.94","100.57","101.84","99.83","112.22K","-0.63%"
"04/04/2011","100.57","99.83","101.32","99.83","148.19K","0.93%"
"04/01/2011","99.64","98.71","100.54","98.71","131.01K","0.64%"
"03/31/2011","99.01","99.83","99.83","98.71","265.78K","0.26%"
"03/30/2011","98.75","98.82","99.93","98.15","99.43K","-0.52%"
"03/29/2011","99.27","99.56","100.30","99.23","12.42M","-0.33%"
"03/28/2011","99.60","96.27","101.19","96.27","1.47M","2.64%"
"03/25/2011","97.04","97.34","98.04","96.23","34.58K","0.84%"
"03/24/2011","96.23","97.71","97.71","95.67","172.38K","-0.20%"
"03/23/2011","96.42","95.49","97.71","95.49","147.52K","1.29%"
"03/22/2011","95.19","93.27","96.23","93.01","501.19K","2.14%"
"03/21/2011","93.20","94.38","94.75","92.90","97.00K","-1.37%"
"03/18/2011","94.49","96.23","96.23","94.01","199.13K","-1.81%"
"03/17/2011","96.23","96.19","97.34","95.12","493.90K","1.37%"
"03/16/2011","94.93","94.38","95.12","94.38","42.42K","0.51%"
"03/15/2011","94.45","96.05","96.23","94.38","33.23K","0.03%"
"03/14/2011","94.42","95.12","95.49","93.64","70.25K","-0.74%"
"03/11/2011","95.12","95.42","96.23","95.12","142.66K","-0.31%"
"03/10/2011","95.42","92.90","95.86","92.90","165.89K","1.06%"
"03/09/2011","94.42","95.49","95.49","94.38","514.43K","-1.88%"
"03/08/2011","96.23","96.97","96.97","96.23","56.47K","-1.40%"
"03/07/2011","97.60","98.08","98.08","97.34","48.63K","-0.45%"
"03/04/2011","98.04","96.23","99.89","96.23","169.14K","1.84%"
"03/03/2011","96.27","98.45","98.82","96.23","1.24M","-3.85%"
"03/01/2011","100.12","99.93","100.15","99.93","2.79M","0.15%"
"02/28/2011","99.97","101.04","101.37","99.60","348.00K","-1.10%"
"02/25/2011","101.08","101.41","102.15","101.04","137.52K","-0.18%"
"02/24/2011","101.26","101.78","102.19","100.67","689.78K","-0.15%"
"02/23/2011","101.41","101.04","101.78","99.93","392.31K","0.81%"
"02/22/2011","100.60","101.78","101.78","100.30","143.47K","-1.20%"
"02/21/2011","101.82","101.04","102.52","101.04","1.39M","0.04%"
"02/18/2011","101.78","102.52","102.52","100.12","102.13K","-0.72%"
"02/15/2011","102.52","102.15","102.89","99.19","1.63M","0.03%"
"02/14/2011","102.49","102.52","102.52","101.78","148.33K","-0.11%"
"02/11/2011","102.60","103.08","103.60","102.15","1.16M","-0.28%"
"02/10/2011","102.89","102.89","103.26","102.52","6.28M","0.32%"
"02/09/2011","102.56","102.89","102.89","102.52","11.17M","-0.65%"
"02/08/2011","103.23","103.26","103.26","101.78","755.17K","0.00%"
"02/07/2011","103.23","103.63","103.63","102.52","325.03K","1.38%"
"02/03/2011","101.82","101.04","101.97","100.67","226.69K","-0.36%"
"02/02/2011","102.19","101.78","103.26","101.23","92.40K","0.73%"
"02/01/2011","101.45","102.34","102.34","101.41","126.45K","-1.40%"
"01/31/2011","102.89","102.34","103.63","102.34","198.32K","0.54%"
"01/28/2011","102.34","103.41","103.63","99.93","534.43K","-1.24%"
"01/27/2011","103.63","104.37","104.37","102.89","288.29K","0.00%"
"01/26/2011","103.63","103.63","104.00","103.63","156.44K","-1.03%"
"01/25/2011","104.71","105.11","105.11","103.63","198.59K","-0.38%"
"01/24/2011","105.11","104.37","105.11","104.00","438.24K","0.63%"
"01/21/2011","104.45","103.19","104.74","103.19","751.12K","1.22%"
"01/20/2011","103.19","101.78","103.63","101.78","577.12K","0.68%"
"01/18/2011","102.49","102.52","102.71","101.97","136.17K","0.51%"
"01/17/2011","101.97","103.26","103.26","101.78","253.43K","-1.64%"
"01/14/2011","103.67","103.63","104.00","103.60","256.68K","0.07%"
"01/13/2011","103.60","103.63","103.63","103.08","125.64K","-0.24%"
"01/12/2011","103.85","103.63","104.30","102.89","493.36K","0.32%"
"01/11/2011","103.52","101.78","103.60","101.08","360.70K","1.86%"
"01/10/2011","101.63","101.97","103.41","100.12","625.48K","0.33%"
"01/07/2011","101.30","99.19","101.78","99.19","721.67K","2.44%"
"01/06/2011","98.89","99.93","99.93","98.82","114.29K","0.03%"
"01/05/2011","98.86","96.97","99.93","96.97","201.29K","2.14%"
"01/04/2011","96.79","96.23","96.97","96.23","134.01K","0.58%"
"01/03/2011","96.23","96.23","96.27","95.86","399.60K","0.04%"
"12/31/2010","96.19","96.60","96.60","95.86","408.79K","-0.24%"
"12/30/2010","96.42","96.27","96.60","95.49","3.18M","-0.76%"
"12/29/2010","97.16","96.79","97.97","96.27","554.42K","0.54%"
"12/28/2010","96.64","96.97","97.34","96.60","792.18K","-0.34%"
"12/27/2010","96.97","96.23","97.67","96.23","20.53K","0.42%"
"12/24/2010","96.56","96.27","96.75","96.23","8.65K","0.30%"
"12/23/2010","96.27","96.23","96.60","96.05","855.23K","0.93%"
"12/22/2010","95.38","95.30","95.49","94.42","249.92K","0.90%"
"12/21/2010","94.53","94.97","95.86","94.38","2.78M","-1.23%"
"12/17/2010","95.71","94.75","95.86","94.38","26.75K","-0.20%"
"12/16/2010","95.90","96.23","96.23","95.86","234.25K","-0.34%"
"12/15/2010","96.23","96.23","96.23","95.86","181.56K","-0.04%"
"12/14/2010","96.27","97.30","97.30","96.23","169.14K","-0.38%"
"12/13/2010","96.64","96.60","97.34","96.60","122.66K","-0.30%"
"12/10/2010","96.93","96.60","97.71","96.60","82.95K","-0.80%"
"12/09/2010","97.71","99.56","99.56","97.71","21.34K","-0.94%"
"12/08/2010","98.64","98.12","98.82","98.08","57.28K","-0.59%"
"12/07/2010","99.23","98.82","99.38","98.08","196.43K","-0.66%"
"12/06/2010","99.89","99.93","100.86","98.82","135.63K","-0.23%"
"12/03/2010","100.12","98.60","101.37","98.45","169.95K","-0.07%"
"12/02/2010","100.19","101.67","101.67","92.53","161.03K","-0.52%"
"12/01/2010","100.71","107.33","107.33","99.56","479.04K","1.72%"
"11/30/2010","99.01","99.19","99.89","97.71","302.88K","1.64%"
"11/29/2010","97.41","99.97","99.97","96.23","131.31K","-2.99%"
"11/26/2010","100.41","100.67","100.67","100.30","124.56K","0.11%"
"11/25/2010","100.30","99.93","101.78","99.93","1.41M","-1.09%"
"11/24/2010","101.41","99.93","101.78","99.93","3.10M","1.48%"
"11/23/2010","99.93","101.78","102.15","99.93","1.83M","-1.39%"
"11/22/2010","101.34","100.67","101.74","100.67","130.77K","0.78%"
"11/18/2010","100.56","98.12","101.19","98.12","456.07K","2.41%"
"11/16/2010","98.19","98.08","99.82","97.34","32.69K","-0.08%"
"11/15/2010","98.27","101.23","101.23","98.08","157.52K","-3.10%"
"11/12/2010","101.41","101.04","101.60","101.04","422.03K","0.04%"
"11/11/2010","101.37","100.12","101.71","99.93","231.28K","0.74%"
"11/10/2010","100.63","101.78","102.15","99.93","123.75K","-1.13%"
"11/09/2010","101.78","102.15","102.15","101.41","1.28M","-0.36%"
"11/08/2010","102.15","102.15","103.63","101.60","1.91M","0.40%"
"11/04/2010","101.74","102.52","102.52","101.41","2.85M","-0.69%"
"11/03/2010","102.45","102.89","103.56","102.19","337.73K","0.15%"
"11/02/2010","102.30","101.78","103.60","101.78","765.44K","0.84%"
"11/01/2010","101.45","99.56","101.78","97.34","1.97M","2.89%"
"10/29/2010","98.60","98.08","99.52","96.97","1.80M","3.02%"
"10/28/2010","95.71","94.38","96.23","94.01","2.61M","1.97%"
"10/27/2010","93.86","94.38","95.12","92.53","2.19M","-2.46%"
"10/26/2010","96.23","97.34","97.34","94.75","1.08M","-1.93%"
"10/25/2010","98.12","99.93","99.93","98.08","2.38M","-2.17%"
"10/21/2010","100.30","103.63","103.63","98.08","1.79M","2.11%"
"10/20/2010","98.23","98.15","99.93","97.71","875.40K","0.08%"
"10/19/2010","98.15","96.93","100.30","96.23","4.79M","1.26%"
"10/18/2010","96.93","95.86","97.34","95.49","1.11M","0.73%"
"10/15/2010","96.23","96.23","96.23","92.53","526.59K","0.16%"
"10/14/2010","96.08","96.23","96.23","91.79","648.18K","1.76%"
"10/13/2010","94.42","96.23","96.23","83.28","497.41K","-1.95%"
"10/12/2010","96.30","101.04","101.08","96.23","225.06K","-4.38%"
"10/11/2010","100.71","101.78","103.63","100.30","852.71K","-0.98%"
"10/08/2010","101.71","99.93","101.78","99.93","1.80M","1.25%"
"10/07/2010","100.45","102.00","102.00","99.56","1.80M","-0.91%"
"10/06/2010","101.37","106.22","106.22","101.08","374.48K","-2.18%"
"10/05/2010","103.63","107.30","107.33","102.15","640.07K","-3.01%"
"10/04/2010","106.85","109.18","109.18","106.59","147.52K","-1.97%"
"10/01/2010","109.00","105.67","109.18","105.48","4.48M","3.88%"
"09/30/2010","104.93","102.71","105.48","101.78","1.29M","2.94%"
"09/29/2010","101.93","101.78","103.26","99.93","413.65K","-0.29%"
"09/28/2010","102.23","105.48","105.48","101.04","281.80K","-1.56%"
"09/27/2010","103.85","107.33","109.18","101.78","1.73M","-1.69%"
"09/24/2010","105.63","99.93","107.30","99.93","1.48M","6.85%"
"09/23/2010","98.86","93.27","99.93","92.68","1.87M","6.67%"
"09/21/2010","92.68","90.68","92.90","89.23","1.10M","2.25%"
"09/20/2010","90.64","92.53","92.90","88.83","412.30K","-0.69%"
"09/17/2010","91.27","88.83","95.86","88.83","590.63K","4.36%"
"09/16/2010","87.46","83.65","88.46","83.65","1.99M","8.15%"
"09/15/2010","80.87","79.20","81.43","77.72","2.72M","4.65%"
"09/14/2010","77.28","75.87","77.72","74.02","708.43K","4.40%"
"09/13/2010","74.02","72.17","75.13","71.99","4.95M","2.56%"
"09/09/2010","72.17","72.17","72.91","71.80","817.85K","0.10%"
"09/08/2010","72.10","70.32","72.17","69.80","1.15M","2.25%"
"09/07/2010","70.51","71.43","71.43","69.77","174.81K","-1.80%"
"09/06/2010","71.80","71.80","71.84","70.69","195.88K","-0.06%"
"09/03/2010","71.84","69.58","72.17","69.58","267.21K","3.41%"
"09/02/2010","69.47","69.66","69.95","69.21","635.48K","-0.47%"
"09/01/2010","69.80","70.32","70.32","69.21","307.74K","0.04%"
"08/31/2010","69.77","70.32","70.32","69.58","186.97K","-0.57%"
"08/30/2010","70.17","70.69","70.69","69.58","95.38K","-0.48%"
"08/27/2010","70.51","70.32","71.03","70.32","1.53M","-0.77%"
"08/26/2010","71.06","71.06","71.06","70.32","232.09K","0.41%"
"08/25/2010","70.77","72.54","72.54","70.69","125.37K","-0.92%"
"08/23/2010","71.43","72.54","72.54","71.10","78.62K","1.05%"
"08/20/2010","70.69","72.14","72.14","70.51","74.30K","-0.31%"
"08/19/2010","70.91","71.43","72.02","70.36","161.84K","-1.29%"
"08/18/2010","71.84","72.17","72.17","71.80","165.62K","0.00%"
"08/17/2010","71.84","72.32","72.32","71.80","225.61K","-0.66%"
"08/16/2010","72.32","72.54","72.54","71.80","141.04K","0.42%"
"08/13/2010","72.02","72.17","72.17","71.06","192.37K","-0.11%"
"08/12/2010","72.10","72.54","72.73","71.80","253.97K","-0.61%"
"08/11/2010","72.54","72.17","73.28","72.17","610.62K","2.08%"
"08/10/2010","71.06","66.99","71.06","64.81","7.92M","5.03%"
"08/09/2010","67.66","68.47","71.06","67.36","4.48M","-3.78%"
"08/06/2010","70.32","70.32","71.43","70.32","19.64M","-1.55%"
"08/05/2010","71.43","73.28","73.28","70.25","538.21K","-1.79%"
"08/04/2010","72.73","72.17","73.10","71.99","174.00K","0.72%"
"08/03/2010","72.21","72.54","73.65","69.58","461.21K","0.73%"
"08/02/2010","71.69","70.32","71.80","70.32","2.15M","1.95%"
"07/30/2010","70.32","68.10","70.32","68.10","490.93K","1.60%"
"07/29/2010","69.21","68.38","69.58","68.38","375.56K","2.05%"
"07/28/2010","67.82","67.36","68.10","67.18","547.67K","0.68%"
"07/27/2010","67.36","67.36","67.73","66.62","954.84K","0.69%"
"07/26/2010","66.90","66.99","67.27","66.62","652.23K","0.28%"
"07/23/2010","66.71","66.62","68.10","66.62","794.62K","0.14%"
"07/22/2010","66.62","66.62","66.71","66.53","209.66K","0.00%"
"07/21/2010","66.62","66.62","66.71","66.07","861.35K","0.00%"
"07/20/2010","66.62","65.88","66.81","65.88","519.84K","1.12%"
"07/19/2010","65.88","66.44","66.62","65.88","268.02K","-0.84%"
"07/16/2010","66.44","66.62","66.62","66.25","429.60K","0.29%"
"07/15/2010","66.25","65.88","66.44","65.88","1.09M","0.56%"
"07/14/2010","65.88","66.16","66.16","65.88","158.87K","-0.42%"
"07/13/2010","66.16","66.25","66.62","65.97","159.68K","0.43%"
"07/12/2010","65.88","66.90","66.90","65.88","131.04K","-0.56%"
"07/09/2010","66.25","66.44","66.62","66.25","411.76K","-0.29%"
"07/08/2010","66.44","65.14","66.81","65.14","193.99K","0.85%"
"07/07/2010","65.88","67.36","67.36","64.77","2.79M","-2.20%"
"07/06/2010","67.36","66.53","67.36","66.44","7.69M","2.11%"
"07/05/2010","65.97","66.99","67.08","65.88","390.96K","-0.84%"
"07/02/2010","66.53","67.36","67.36","66.44","413.38K","-0.69%"
"07/01/2010","66.99","66.25","67.36","66.07","641.69K","1.39%"
"06/30/2010","66.07","66.99","67.36","65.88","5.68M","-1.37%"
"06/29/2010","66.99","66.62","67.92","66.44","1.07M","0.69%"
"06/28/2010","66.53","68.29","68.29","65.88","442.29K","-2.58%"
"06/24/2010","68.29","68.75","68.84","66.99","329.63K","-0.93%"
"06/23/2010","68.93","71.43","71.43","68.47","213.72K","-3.12%"
"06/22/2010","71.15","72.17","72.17","70.69","312.33K","-1.03%"
"06/21/2010","71.89","70.32","75.87","70.32","829.74K","2.95%"
"06/17/2010","69.83","69.83","69.83","69.83","","0.00%"
"06/16/2010","69.83","69.83","69.83","69.83","","0.00%"
"06/15/2010","69.83","68.59","70.32","68.59","1.28M","1.90%"
"06/14/2010","68.53","69.58","69.58","67.85","147.52K","-0.81%"
"06/11/2010","69.09","69.58","70.26","68.96","2.49M","0.28%"
"06/10/2010","68.90","68.59","69.34","68.59","13.60M","0.45%"
"06/09/2010","68.59","66.68","68.59","66.62","103.75K","2.21%"
"06/08/2010","67.11","66.87","67.18","66.37","3.00M","-0.10%"
"06/07/2010","67.18","66.13","67.36","65.39","1.00M","2.07%"
"06/04/2010","65.82","66.13","67.11","65.39","477.01K","-0.09%"
"06/03/2010","65.88","64.09","66.13","64.09","349.35K","4.90%"
"06/02/2010","62.80","61.62","62.92","61.50","95.92M","2.11%"
"06/01/2010","61.50","61.44","61.75","61.38","892.42K","0.20%"
"05/31/2010","61.38","61.69","61.69","60.95","1.70M","-0.20%"
"05/26/2010","61.50","61.44","61.69","61.38","209.93K","0.10%"
"05/25/2010","61.44","61.44","61.56","61.44","13.20M","0.00%"
"05/24/2010","61.44","61.32","61.44","61.07","2.28M","0.20%"
"05/21/2010","61.32","61.38","61.62","61.19","1.61M","-0.20%"
"05/20/2010","61.44","61.44","61.50","61.25","3.25M","0.10%"
"05/19/2010","61.38","61.19","61.69","61.19","239.92K","0.41%"
"05/18/2010","61.13","60.70","61.19","60.70","12.41M","0.71%"
"05/17/2010","60.70","60.45","60.70","59.71","566.98K","1.66%"
"05/14/2010","59.71","59.84","59.96","59.71","114.29K","0.00%"
"05/13/2010","59.71","59.71","59.96","59.71","317.33K","0.00%"
"05/12/2010","59.71","59.71","59.84","59.22","340.43K","0.00%"
"05/11/2010","59.71","59.71","59.77","59.22","364.75K","0.20%"
"05/07/2010","59.59","59.96","60.45","59.47","136.17K","0.10%"
"05/06/2010","59.53","58.54","60.39","58.48","485.52K","1.69%"
"05/05/2010","58.54","58.97","59.16","58.48","166.97K","-0.73%"
"05/04/2010","58.97","59.22","59.22","58.73","535.37K","-0.42%"
"05/03/2010","59.22","59.22","59.96","59.10","20.50M","0.20%"
"04/30/2010","59.10","59.22","59.22","58.97","61.60K","0.22%"
"04/29/2010","58.97","59.22","59.28","58.48","83.08K","-0.94%"
"04/27/2010","59.53","60.45","60.45","59.22","349.76K","-1.52%"
"04/26/2010","60.45","61.50","61.50","60.45","248.03K","-1.52%"
"04/23/2010","61.38","61.44","61.44","60.45","453.10K","1.54%"
"04/22/2010","60.45","58.97","60.45","58.97","602.65K","2.93%"
"04/21/2010","58.73","57.37","58.97","57.37","1.27M","2.48%"
"04/20/2010","57.31","57.98","57.98","57.24","336.38K","-0.21%"
"04/19/2010","57.43","57.74","57.74","57.24","199.80K","-0.54%"
"04/16/2010","57.74","57.61","58.48","57.61","261.00K","0.00%"
"04/15/2010","57.74","57.24","57.98","57.24","99.70K","1.19%"
"04/12/2010","57.06","56.75","57.98","56.75","609.94K","1.53%"
"04/08/2010","56.20","56.26","56.50","55.76","648.85K","1.22%"
"04/07/2010","55.52","56.26","56.26","55.27","536.99K","-0.87%"
"04/06/2010","56.01","54.16","56.13","54.16","710.86K","3.65%"
"04/05/2010","54.04","53.05","54.28","52.99","684.92K","1.98%"
"04/01/2010","52.99","51.82","54.28","51.82","1.13M","6.45%"
"03/31/2010","49.78","49.35","50.09","49.29","2.12M","0.00%"
"03/30/2010","49.78","49.35","49.84","48.36","3.78M","1.51%"
"03/26/2010","49.04","48.12","49.35","48.12","247.63K","1.91%"
"03/25/2010","48.12","48.12","48.12","48.05","4.95M","0.00%"
"03/24/2010","48.12","47.25","48.12","47.25","1.23M","1.84%"
"03/23/2010","47.25","46.39","47.37","46.39","502.14K","0.66%"
"03/22/2010","46.94","46.88","46.94","46.88","8.92K","-0.66%"
"03/19/2010","47.25","47.37","47.37","47.13","85.11K","-0.25%"
"03/18/2010","47.37","47.25","47.62","47.25","207.50K","-0.40%"
"03/17/2010","47.56","47.13","47.62","47.13","47.82K","0.40%"
"03/16/2010","47.37","47.56","47.62","47.37","24.72K","-0.27%"
"03/15/2010","47.50","47.56","47.56","47.50","59.17K","-0.25%"
"03/12/2010","47.62","47.81","47.81","47.37","162.11K","-0.40%"
"03/11/2010","47.81","47.62","47.87","47.62","2.39M","0.40%"
"03/10/2010","47.62","47.50","47.62","47.37","146.31K","0.53%"
"03/09/2010","47.37","47.13","47.50","47.13","166.97K","0.13%"
"03/08/2010","47.31","47.37","47.37","47.31","41.34K","-0.27%"
"03/05/2010","47.44","47.37","47.50","47.31","726.66K","0.15%"
"03/04/2010","47.37","47.62","47.62","47.25","135.36K","-1.17%"
"03/03/2010","47.93","47.87","48.05","47.87","1.44M","-0.39%"
"03/02/2010","48.12","48.12","48.18","47.93","355.83K","-1.01%"
"03/01/2010","48.61","48.12","48.61","48.12","50.25K","-0.37%"
"02/26/2010","48.79","48.86","48.86","48.67","29.59K","-0.39%"
"02/25/2010","48.98","48.61","49.04","48.12","558.47K","0.25%"
"02/24/2010","48.86","48.98","49.35","48.86","464.85K","0.14%"
"02/23/2010","48.79","48.12","49.35","48.12","1.35M","2.05%"
"02/22/2010","47.81","47.13","47.87","47.13","761.11K","1.98%"
"02/19/2010","46.88","46.63","47.00","46.63","1.36M","1.06%"
"02/18/2010","46.39","46.14","46.88","46.14","70.52K","0.54%"
"02/17/2010","46.14","46.26","46.26","46.08","76.60K","-0.26%"
"02/16/2010","46.26","45.96","46.82","45.96","13.78K","-0.28%"
"02/15/2010","46.39","46.26","46.88","46.26","901.74K","0.00%"
"02/12/2010","46.39","46.88","46.88","46.39","63.63K","-1.05%"
"02/11/2010","46.88","46.88","46.88","46.39","2.10M","-0.78%"
"02/10/2010","47.25","47.62","47.62","47.19","516.32K","-0.90%"
"02/09/2010","47.68","47.62","47.87","47.62","773.68K","-0.91%"
"02/08/2010","48.12","48.12","48.24","48.12","2.31M","0.00%"
"02/05/2010","48.12","48.18","48.24","48.12","136.58K","-0.25%"
"02/03/2010","48.24","48.24","48.36","48.12","1.07M","0.25%"
"02/02/2010","48.12","48.36","48.36","47.99","496.87K","-0.12%"
"02/01/2010","48.18","47.87","48.61","47.87","135.77K","2.64%"
"01/28/2010","46.94","46.88","48.12","45.71","572.66K","0.26%"
"01/26/2010","46.82","46.88","48.12","46.39","280.05K","2.43%"
"01/25/2010","45.71","46.39","46.63","45.65","6.66M","0.13%"
"01/22/2010","45.65","46.63","46.63","45.65","98.08K","-1.98%"
"01/21/2010","46.57","46.63","46.63","46.51","86.73K","-0.13%"
"01/20/2010","46.63","46.39","46.88","46.39","1.06M","0.52%"
"01/19/2010","46.39","47.13","47.13","46.14","130.50K","-1.30%"
"01/18/2010","47.00","48.12","48.36","46.63","197.37K","-1.30%"
"01/15/2010","47.62","47.62","48.12","47.37","460.40K","0.53%"
"01/13/2010","47.37","48.05","48.12","46.88","142.25K","-1.42%"
"01/12/2010","48.05","48.36","48.36","48.05","164.54K","-0.64%"
"01/11/2010","48.36","48.36","48.86","48.12","207.91K","-0.64%"
"01/08/2010","48.67","48.61","48.86","48.61","67.28K","0.25%"
"01/07/2010","48.55","48.55","49.10","48.12","667.90K","-0.12%"
"01/06/2010","48.61","47.87","48.86","47.87","1.85M","2.08%"
"01/05/2010","47.62","47.37","47.74","47.25","1.19M","1.17%"
"01/04/2010","47.07","46.88","47.37","46.88","250.06K","0.66%"
"12/30/2009","46.76","46.88","47.37","46.39","323.41K","-0.26%"
"12/29/2009","46.88","46.63","46.88","46.45","710.45K","0.54%"
"12/28/2009","46.63","46.26","46.76","46.26","823.53K","1.06%"
"12/24/2009","46.14","45.71","46.63","45.71","459.18K","0.81%"
"12/23/2009","45.77","46.76","46.76","45.65","49.04K","-1.84%"
"12/22/2009","46.63","46.88","47.13","46.39","654.12K","0.39%"
"12/21/2009","46.45","45.65","46.57","45.65","363.13K","1.89%"
"12/18/2009","45.59","44.41","45.65","44.41","711.26K","2.08%"
"12/17/2009","44.66","44.17","44.66","44.17","1.30M","2.27%"
"12/16/2009","43.67","43.18","43.92","43.18","4.71M","1.13%"
